@relation 'modelo-weka.filters.unsupervised.attribute.Remove-R2-3,5-8,10-11,19-20,22-26,31-37,39,41-44,46-55,57,60,63-65,67-68,71,74'

@attribute computer numeric
@attribute gmt numeric
@attribute server numeric
@attribute science numeric
@attribute home numeric
@attribute lastmodified numeric
@attribute contentlength numeric
@attribute nov numeric
@attribute university numeric
@attribute research numeric
@attribute department numeric
@attribute course numeric
@attribute office numeric
@attribute email numeric
@attribute student numeric
@attribute tue numeric
@attribute interest numeric
@attribute classs numeric
@attribute welcome numeric
@attribute phd numeric
@attribute associate numeric
@attribute thu numeric
@attribute fax numeric
@attribute mimeversion numeric
@attribute currently numeric
@attribute phone numeric
@attribute href numeric
@attribute src numeric
@attribute endereco numeric
@attribute class {course,department,faculty,other,project,staff,student}

@data
0,2,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,student
2,2,1,0,0,1,1,2,0,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,student
1,2,1,0,0,1,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,4,6,0,student
1,2,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,student
2,2,1,1,0,1,1,1,2,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,5,0,student
0,2,1,0,3,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,student
1,2,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,student
2,2,1,1,1,1,1,1,2,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,5,7,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,student
2,2,1,1,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,student
1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,2,0,student
0,2,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,student
3,2,1,3,3,1,1,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,student
3,2,1,2,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,student
0,2,1,1,2,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,9,3,0,student
2,2,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,3,1,0,student
3,2,1,2,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,10,3,0,student
1,2,1,0,2,1,1,1,0,1,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,student
1,2,1,0,1,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,student
0,2,1,1,0,1,1,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,10,0,student
1,2,1,0,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,student
2,2,1,1,1,1,1,1,2,0,2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,student
3,2,1,2,1,1,1,1,1,3,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,3,8,0,student
1,2,1,2,3,1,1,2,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,4,0,student
1,2,1,0,5,1,1,1,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,student
2,2,1,2,1,1,1,2,2,0,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,student
1,2,1,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,3,3,0,student
1,2,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,student
1,2,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,student
2,2,1,1,1,1,1,1,2,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,6,1,0,student
1,2,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,student
1,2,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,student
1,2,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,student
1,2,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,student
2,2,1,2,0,1,1,1,1,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,3,18,0,student
2,2,1,1,4,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,student
1,2,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,student
1,2,1,1,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,student
4,2,1,2,1,1,1,1,3,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,4,0,student
3,2,1,4,2,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,6,2,0,student
7,2,1,0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,student
3,2,1,1,2,1,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,student
1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,student
4,2,1,1,2,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,student
1,2,1,1,1,1,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,student
2,2,1,1,3,1,1,2,2,0,0,0,1,0,1,1,0,0,12,0,0,0,0,0,0,1,22,0,0,student
1,2,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,8,3,0,student
3,2,4,1,1,1,1,1,0,1,1,0,2,1,2,1,0,1,0,1,0,0,0,0,1,1,9,2,0,student
2,2,1,0,0,1,1,2,1,1,0,0,1,0,2,1,1,0,0,3,0,0,0,0,0,1,6,11,0,student
10,2,2,3,2,1,1,0,2,1,1,3,1,1,2,0,1,0,0,0,1,0,0,0,1,2,7,4,0,student
1,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,student
0,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,student
1,2,1,2,2,1,1,1,2,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,student
0,2,1,1,2,1,1,1,0,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,student
6,2,1,1,0,1,1,1,2,1,0,0,1,0,2,1,1,0,0,1,0,1,0,0,1,0,8,8,0,student
0,2,1,1,2,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,student
2,2,1,1,0,1,1,2,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,student
2,2,1,0,3,1,1,1,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,2,0,student
1,2,1,1,3,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,2,1,2,2,1,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,4,2,0,student
4,2,1,3,1,1,1,2,1,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,student
14,2,2,0,2,1,1,2,0,0,1,0,1,2,1,1,2,0,0,1,0,0,0,0,2,0,22,1,0,student
2,2,1,0,1,1,1,1,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,student
3,2,1,0,6,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,4,0,student
8,2,1,0,1,1,1,2,2,2,3,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,14,2,0,student
6,2,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,3,0,student
2,2,1,1,0,1,1,1,1,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,2,0,3,0,0,student
2,2,1,2,2,1,1,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,student
2,2,1,1,0,1,1,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,2,0,student
0,2,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,student
0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,3,0,student
2,2,1,2,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,8,0,student
0,2,1,0,4,1,1,0,1,3,2,1,0,0,2,0,2,0,0,2,0,0,0,1,0,0,16,4,0,student
0,2,1,1,3,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13,4,0,student
2,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6,0,student
0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,0,student
1,2,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,student
1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,student
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,1,0,student
3,2,2,1,5,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,student
2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,26,3,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,3,4,0,student
0,2,1,1,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,student
1,2,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,2,0,student
3,2,1,2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,student
1,2,1,1,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,24,12,0,student
7,2,1,5,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,2,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,student
4,2,1,0,4,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,6,6,0,student
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,student
0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,19,0,student
0,2,1,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,9,0,student
4,2,1,1,1,1,1,1,2,5,2,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,42,22,0,student
2,2,1,0,3,1,1,0,3,2,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,23,7,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,student
0,2,1,0,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,student
4,2,1,1,3,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,student
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,6,0,student
2,2,1,0,3,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,student
2,2,1,1,2,1,1,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,13,7,0,student
1,2,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,19,2,0,student
3,2,2,2,4,1,1,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,4,0,student
1,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,student
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,student
0,2,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,3,0,student
1,2,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,4,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,student
0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,7,0,student
1,2,1,2,2,1,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,student
0,2,1,0,2,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,17,0,student
4,2,1,3,1,1,1,2,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,17,0,student
1,2,1,2,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,student
0,2,1,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,13,0,student
2,2,2,3,15,1,1,1,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,91,0,0,student
0,2,1,2,1,1,1,1,2,0,1,0,1,0,3,2,1,0,0,1,0,0,0,0,0,1,10,3,0,student
3,2,1,2,2,1,1,1,2,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6,1,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,student
0,2,1,1,7,1,1,1,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10,1,0,student
0,2,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,11,4,0,student
0,2,1,1,0,1,1,1,1,3,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,6,8,0,student
0,2,2,0,2,1,1,2,2,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,student
0,2,1,0,1,1,1,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,0,student
0,2,1,1,1,1,1,1,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,3,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,student
0,2,1,4,2,1,1,1,2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,9,3,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,6,0,student
2,2,1,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,student
0,2,1,1,2,1,1,1,0,4,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,9,9,0,student
0,2,1,0,2,1,1,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,6,0,student
0,2,1,0,3,1,1,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,17,0,0,student
0,2,1,1,0,1,1,1,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,student
0,2,1,2,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,student
10,2,1,5,3,1,1,3,1,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,41,6,0,student
0,2,2,4,0,1,1,1,5,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,18,13,0,student
0,2,1,1,1,1,1,1,1,3,1,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,16,9,0,student
0,2,1,4,2,1,1,1,4,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,4,2,0,student
0,2,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16,0,0,student
0,2,1,0,4,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,0,student
4,1,1,0,3,0,0,2,1,2,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,13,7,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,8,0,0,student
0,2,1,0,1,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,3,4,0,student
0,2,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,student
0,2,1,1,0,1,1,1,1,4,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,6,4,0,student
2,2,1,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,student
0,2,1,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,student
3,2,1,1,0,1,1,2,2,0,1,0,1,0,2,1,0,0,0,3,0,1,0,0,0,1,9,3,0,student
0,2,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6,2,0,student
8,2,1,1,1,1,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,37,55,0,student
4,2,1,3,1,1,1,2,2,2,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,11,4,0,student
0,2,1,0,2,1,1,1,0,1,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,14,2,0,student
0,2,2,4,1,1,1,1,3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,4,0,0,student
0,2,1,2,1,1,1,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,student
0,2,1,0,0,1,1,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,11,2,0,student
0,2,1,2,0,2,1,1,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11,0,0,student
0,2,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0,student
0,2,1,7,0,1,1,2,2,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,17,22,0,student
0,2,1,0,4,1,1,1,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,9,1,0,student
0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,17,20,0,student
0,2,1,1,1,1,1,1,2,2,1,0,3,2,1,2,0,0,0,1,0,0,2,0,0,4,5,1,0,student
0,2,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,8,17,0,student
0,2,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,student
0,2,1,1,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,student
0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,student
0,2,1,2,6,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,3,0,student
0,2,1,2,2,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0,student
0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,7,0,student
0,2,1,5,1,1,1,2,2,2,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,10,1,0,student
0,2,1,4,0,1,1,1,3,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,7,0,0,student
0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,student
0,2,1,3,1,1,1,2,4,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,6,6,0,student
0,2,1,0,2,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,7,0,student
0,2,1,3,2,1,1,2,2,0,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,14,14,0,student
0,2,1,4,3,1,1,1,1,4,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,7,10,0,student
0,2,1,3,1,1,1,2,4,2,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0,student
1,2,1,1,2,1,1,1,1,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,student
0,2,4,0,0,1,1,3,5,2,1,0,0,2,1,1,0,0,0,0,0,1,4,0,0,0,8,13,0,student
0,2,1,3,1,1,1,1,2,2,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,17,1,0,student
6,2,1,1,1,1,1,3,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,5,3,0,student
7,2,1,1,5,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,12,27,0,student
0,2,1,0,0,1,1,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,8,0,student
5,2,1,2,1,1,1,2,1,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10,10,0,student
0,2,1,1,2,1,1,1,1,2,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,8,0,0,student
3,2,1,0,0,1,1,2,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,18,4,0,student
0,2,4,3,6,1,1,1,7,4,3,0,1,1,2,1,0,0,1,3,0,0,1,0,2,1,88,0,0,student
2,2,1,0,5,1,1,1,1,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,6,11,0,student
3,2,1,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,student
6,2,1,5,4,1,1,1,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,19,23,0,student
2,2,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,student
1,2,1,0,3,1,1,1,1,0,1,0,0,1,3,0,1,0,0,0,0,2,0,0,1,0,12,7,0,student
2,2,1,0,3,1,1,0,1,3,1,0,0,1,3,0,1,0,0,0,0,0,0,0,2,0,10,5,0,student
1,2,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,student
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,student
0,2,1,0,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,student
1,2,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,student
2,2,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,student
0,2,1,1,3,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,7,12,0,student
0,2,1,1,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,student
0,2,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,student
0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,student
0,2,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,9,14,0,student
0,2,1,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,student
3,2,1,1,1,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,11,12,0,student
0,2,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,student
0,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,student
1,2,1,1,4,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,9,5,0,student
0,2,1,1,2,1,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,4,0,0,student
0,2,1,0,3,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,4,2,0,student
1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,student
0,1,1,2,1,0,0,0,2,3,1,1,0,1,1,1,3,0,0,0,0,0,1,0,2,1,4,1,0,student
4,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,11,1,0,student
3,2,1,3,1,1,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21,2,0,student
1,2,1,2,1,1,1,0,2,2,1,0,0,3,1,0,0,0,0,1,0,0,1,1,0,1,2,2,0,student
2,2,1,0,1,1,1,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,student
3,2,1,0,1,1,1,0,2,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,2,1,0,student
2,2,1,1,0,1,1,0,1,6,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,5,5,0,student
1,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,student
2,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,student
0,2,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,student
1,2,1,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,student
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,student
0,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,student
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,student
0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,0,student
